PRIMARY_KEY,REP_DATE,REP_TIME,SEX,AGE_AT_OFFENSE,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
2016611228,03/01/2016 12:00:00 AM,1826,M,18,BLACK,1149 AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128627,10072898,CHARLIE,3
2016620167,03/02/2016 12:00:00 AM,255,M,34,BLACK,800 CAMINO LA COSTA,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125773,10093332,IDA,4
2016620048,03/02/2016 12:00:00 AM,157,M,30,WHITE,9400 NORTH CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CONTRABAND/EVIDENCE IN PLAIN VIEW,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129642,10104676,EDWARD,4
2016610006,03/01/2016 12:00:00 AM,38,F,18,BLACK,1910 W BRAKER LN,YES = 1,PRE-EXISTING KNOWLEDGE,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124642,10116191,ADAM PD,7
2016610006,03/01/2016 12:00:00 AM,38,M,24,BLACK,1910 W BRAKER LN,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3124642,10116191,ADAM PD,7
2016620138,03/02/2016 12:00:00 AM,225,F,30,HISPANIC OR LATINO,700 BLOCK W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112122,10071481,BAKER,9
2016601214,02/29/2016 12:00:00 AM,1658,M,21,BLACK,MANOR RD / ROGGE LN,YES = 1,VIOLATION OF PENAL CODE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133403,10084476,IDA,1
2016570618,02/26/2016 12:00:00 AM,1115,M,62,WHITE,E BEN WHITE BLVD SVRD EB / BURLESON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117676,10051404,FRANK,2
2016611874,03/01/2016 12:00:00 AM,2311,M,32,WHITE,5200 BLOCK BRUNING AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121857,10087924,IDA,9
2016571324,02/26/2016 12:00:00 AM,1742,M,52,WHITE,W 45TH ST / SPEEDWAY,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118516,10085609,BAKER,9
2016611891,03/02/2016 12:00:00 AM,2,M,27,HISPANIC OR LATINO,8100 RESEARCH BLVD SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122714,10101618,EDWARD,4
2016611807,03/02/2016 12:00:00 AM,1,M,38,WHITE,2607 MONTOPOLIS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125834,10052920,HENR,3
2016611741,03/01/2016 12:00:00 AM,2236,F,19,BLACK,ALLANDALE RD / WYNONA AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3114027,10095134,BAKER,7
2016570918,02/26/2016 12:00:00 AM,1413,F,65,HISPANIC OR LATINO,BURLESON RD / E BEN WHITE BLVD SVRD EB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117676,10051404,FRANK,2
2016571840,02/26/2016 12:00:00 AM,2323,M,22,BLACK,5400 S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108749,10046402,DAVID,3
2016561868,02/25/2016 12:00:00 AM,2237,M,60,BLACK,2200 BLOCK N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3119239,10076784,BAKER,1
2016561868,02/25/2016 12:00:00 AM,2237,M,33,BLACK,2200 BLOCK N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3119239,10076784,BAKER,1
2016610044,03/01/2016 12:00:00 AM,42,M,29,BLACK,1200 BLOCK SPRINGDALE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3131789,10075294,CHARLIE,1
2016562021,02/26/2016 12:00:00 AM,29,F,23,HISPANIC OR LATINO,5000 S IH 35 SVRD NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110018,10047808,FRANK,2
2016611783,03/01/2016 12:00:00 AM,2222,M,65,WHITE,1300 NEWFIELD LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107346,10076231,BAKER,9
2016451745,02/15/2016 12:00:00 AM,51,M,22,BLACK,SPRINGDALE RD / OVERHILL DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132820,10077050,CHARLIE,1
2016611935,03/01/2016 12:00:00 AM,2344,F,32,WHITE,13100 ELYSIAN FIELDS CV,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129860,10127791,ADAM PD,7
2016620118,03/02/2016 12:00:00 AM,157,M,26,WHITE,700 E 7TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116612,10070581,GEORGE,9
2016611776,03/02/2016 12:00:00 AM,4,F,24,WHITE,700 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3112122,10071481,BAKER,9
2016611776,03/02/2016 12:00:00 AM,4,F,24,WHITE,700 W 6TH ST,NO = 2,,,,,3112122,10071481,BAKER,9
2016611952,03/02/2016 12:00:00 AM,225,F,37,WHITE,7400 BLOCK MANCHACA RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3093925,10044498,FRANK,5
2016620104,03/02/2016 12:00:00 AM,138,M,32,HISPANIC OR LATINO,600 TRINITY ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115403,10070458,GEORGE,9
2016611357,03/01/2016 12:00:00 AM,1822,M,19,HISPANIC OR LATINO,DIAMONDBACK TRL / N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132202,10106853,EDWARD,4
2016151312,01/15/2016 12:00:00 AM,1706,M,35,WHITE,100 BLOCK E SLAUGHTER LN,NO = 2,CALL FOR SERVICE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3102469,10033741,FRANK,2
2016151312,01/15/2016 12:00:00 AM,1706,M,23,WHITE,100 BLOCK E SLAUGHTER LN,YES = 1,CALL FOR SERVICE,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3102469,10033741,FRANK,2
2016611587,03/01/2016 12:00:00 AM,2029,F,22,WHITE,4700 BLOCK E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111946,10039560,FRANK,2
2016620135,03/02/2016 12:00:00 AM,220,M,24,BLACK,AIRPORT BLVD / MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125657,10077650,CHARLIE,1
2016620001,03/02/2016 12:00:00 AM,0,F,26,BLACK,11900 METRIC BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125397,10119142,EDWARD,7
2016611622,03/02/2016 12:00:00 AM,1401,M,21,HISPANIC OR LATINO,2500 BLOCK E STASSNEY LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112824,10043762,FRANK,2
2016611622,03/02/2016 12:00:00 AM,1401,M,25,HISPANIC OR LATINO,2500 BLOCK E STASSNEY LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112824,10043762,FRANK,2
2016611622,03/02/2016 12:00:00 AM,1401,M,24,HISPANIC OR LATINO,2500 BLOCK E STASSNEY LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112824,10043762,FRANK,2
2016620466,03/02/2016 12:00:00 AM,839,M,46,WHITE,2400 W WILLIAM CANNON DR,YES = 1,VIOLATION OF CITY ORDIANCE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3093293,10047414,FRANK,5
2016621596,03/02/2016 12:00:00 AM,2020,F,35,BLACK,4600 BLOCK SPRINGDALE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3133459,10078309,CHARLIE,1
2016621596,03/02/2016 12:00:00 AM,2020,M,41,BLACK,4600 BLOCK SPRINGDALE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3133459,10078309,CHARLIE,1
2016620131,03/02/2016 12:00:00 AM,349,M,23,HISPANIC OR LATINO,800 E CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116310,10068333,EDWARD,3
2016630053,03/03/2016 12:00:00 AM,209,M,43,WHITE,8800 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126682,10103295,EDWARD,4
2016630086,03/03/2016 12:00:00 AM,103,M,46,WHITE,2900 W 45TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110172,10090042,ADAM PD,10
2016611710,03/01/2016 12:00:00 AM,2236,M,23,BLACK,E LONGSPUR BLVD / ORIOLE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130824,10106398,EDWARD,4
2016621917,03/02/2016 12:00:00 AM,2332,M,48,BLACK,FM 969 RD / CRAIGWOOD DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3140355,10077430,CHARLIE,1
2016621917,03/02/2016 12:00:00 AM,2332,M,43,BLACK,FM 969 RD / CRAIGWOOD DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3140355,10077430,CHARLIE,1
2016621917,03/02/2016 12:00:00 AM,2332,M,45,BLACK,FM 969 RD / CRAIGWOOD DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3140355,10077430,CHARLIE,1
2016621750,03/02/2016 12:00:00 AM,2226,M,37,WHITE,W LONGSPUR BLVD / N LAMAR BLVD,NO = 2,,,,,3128673,10107213,EDWARD,4
2016621750,03/02/2016 12:00:00 AM,2226,M,37,WHITE,W LONGSPUR BLVD / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128673,10107213,EDWARD,4
2016611755,03/01/2016 12:00:00 AM,2315,M,39,WHITE,3400 ADELPHI LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122676,10126183,ADAM PD,7
2016621583,03/02/2016 12:00:00 AM,2148,M,18,HISPANIC OR LATINO,5400 TERI RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117058,10043955,FRANK,2
2016621583,03/02/2016 12:00:00 AM,2148,M,18,HISPANIC OR LATINO,5400 TERI RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117058,10043955,FRANK,2
2016621583,03/02/2016 12:00:00 AM,2148,M,18,HISPANIC OR LATINO,5400 TERI RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117058,10043955,FRANK,2
2016611690,03/01/2016 12:00:00 AM,2315,M,29,HISPANIC OR LATINO,6500 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101005,10045481,FRANK,2
2016610894,03/01/2016 12:00:00 AM,1359,M,21,BLACK,E RUNDBERG LN / NORTH CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3129616,10104572,EDWARD,4
2016621597,03/02/2016 12:00:00 AM,2136,F,35,BLACK,1701 E WILLIAM CANNON DR,NO = 2,,,,,3107157,10041689,FRANK,2
2016621597,03/02/2016 12:00:00 AM,2136,M,59,BLACK,1701 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107157,10041689,FRANK,2
2016630334,03/03/2016 12:00:00 AM,707,M,45,BLACK,W PARMER LN / METRIC BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129539,10123921,HE,7
2016541897,02/23/2016 12:00:00 AM,2321,M,36,WHITE,1900 E RIVERSIDE DR,NO = 2,,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119060,10061846,HENR,3
2016361629,02/05/2016 12:00:00 AM,2230,F,26,ASIAN,1900 GROVE BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125891,10056615,HENR,3
2016361629,02/05/2016 12:00:00 AM,2230,M,24,HISPANIC OR LATINO,1900 GROVE BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125891,10056615,HENR,3
2016380842,02/07/2016 12:00:00 AM,1520,M,29,HISPANIC OR LATINO,1600 NASH HERNANDEZ SR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117951,10064707,GEORGE,3
2016481208,02/17/2016 12:00:00 AM,1628,M,20,HISPANIC OR LATINO,4500 AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CONTRABAND/EVIDENCE IN PLAIN VIEW,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122449,10083809,BAKER,9
2016630149,03/03/2016 12:00:00 AM,408,M,39,ASIAN,5000 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124204,10085879,IDA,4
2016630150,03/03/2016 12:00:00 AM,211,M,26,HISPANIC OR LATINO,800 BLOCK E 14TH ST,NO = 2,,,,,3118033,10073104,CHARLIE,1
2016630233,03/03/2016 12:00:00 AM,423,M,31,WHITE,6200 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119755,10093563,IDA,7
2016621940,03/03/2016 12:00:00 AM,23,M,21,WHITE,SCHRIBER ST / E OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114316,10058608,HENR,9
2016630018,03/03/2016 12:00:00 AM,11,M,43,WHITE,4600 BLOCK RAMIES RUN,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3078150,10045233,DAVID,8
2016440426,02/13/2016 12:00:00 AM,518,M,22,HISPANIC OR LATINO,1700 BLOCK W BEN WHITE BLVD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101542,10055994,DAVID,5
2016621616,03/02/2016 12:00:00 AM,2224,M,51,BLACK,1600 E OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115622,10058177,HENR,9
2016630211,03/03/2016 12:00:00 AM,332,M,34,WHITE,1400 S IH 35 SVRD SB,NO = 2,,,,,3116851,10062500,HENR,9
2016441342,02/13/2016 12:00:00 AM,1750,M,36,BLACK,408 E BRAKER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3133516,10111222,EDWARD,7
2016611458,03/01/2016 12:00:00 AM,1903,M,35,WHITE,4500 BLOCK AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122462,10083683,BAKER,9
2016530832,02/22/2016 12:00:00 AM,1309,M,24,WHITE,SAHARA AVE / COUGAR DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100800,10047772,FRANK,2
2016630680,03/03/2016 12:00:00 AM,1159,M,73,BLACK,600 NECHES ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3115747,10070360,GEORGE,9
2016621701,03/02/2016 12:00:00 AM,2300,M,51,WHITE,10200 ASPEN ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126830,10109873,EDWARD,4
2016611889,03/02/2016 12:00:00 AM,25,F,20,WHITE,13400 N US 183 HWY SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3098245,10135314,ADAM PD,6
2016530177,02/22/2016 12:00:00 AM,345,M,28,BLACK,9400 BLOCK RESEARCH BLVD SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113614,10113208,ADAM PD,7
2016440427,02/13/2016 12:00:00 AM,444,M,26,HISPANIC OR LATINO,100 E WONSLEY DR,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126001,10099441,EDWARD,4
2016181346,01/18/2016 12:00:00 AM,1927,M,36,BLACK,10500 METRIC BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122597,10113142,EDWARD,4
2016601885,03/01/2016 12:00:00 AM,349,F,29,BLACK,901 LITTLE TEXAS LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106553,10045028,FRANK,2
2016632127,03/03/2016 12:00:00 AM,2358,M,21,BLACK,6304 VIOITHA DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3135965,10086223,IDA,1
2016632127,03/03/2016 12:00:00 AM,2358,M,24,BLACK,6304 VIOITHA DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3135965,10086223,IDA,1
2016640043,03/04/2016 12:00:00 AM,25,M,29,WHITE,W PARMER LN / N MOPAC EXPY SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125384,10126276,ADAM PD,7
2016640185,03/04/2016 12:00:00 AM,333,M,26,HISPANIC OR LATINO,DAVIS LN / MANCHACA RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,ALCOHOL,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3091790,10040355,FRANK,5
2016631933,03/03/2016 12:00:00 AM,2353,F,22,HISPANIC OR LATINO,9000 RESEARCH BLVD SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119387,10108530,IDA,7
2016610883,03/01/2016 12:00:00 AM,1451,M,35,HISPANIC OR LATINO,7000 BLOCK E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120192,10032979,FRANK,2
2016640081,03/04/2016 12:00:00 AM,104,M,49,BLACK,GEORGIAN DR / E WONSLEY DR,NO = 2,CALL FOR SERVICE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125901,10099416,EDWARD,4
2016631966,03/04/2016 12:00:00 AM,13,M,26,HISPANIC OR LATINO,N LAMAR BLVD / RUTLAND DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128250,10106297,EDWARD,4
2016631827,03/03/2016 12:00:00 AM,2349,M,32,BLACK,E 5TH ST / N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116680,10069664,GEORGE,9
2016630206,03/03/2016 12:00:00 AM,323,M,18,HISPANIC OR LATINO,E BEN WHITE BLVD SVRD WB / S CONGRESS AVE,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108124,10054364,DAVID,3
2016640055,03/04/2016 12:00:00 AM,35,M,24,HISPANIC OR LATINO,1000 BLOCK N MOPAC EXPY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106959,10076240,BAKER,10
